,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
667,0.9775,106.25414,240.0,13,0,32,1,BrainInvaders2014b,PARAFACDA
668,0.978125,116.051384,240.0,13,0,32,1,BrainInvaders2014b,BTTDA
669,0.85503244,86.00065,336.0,14,0,32,1,BrainInvaders2014b,HODA
670,0.9118236,113.43957,336.0,14,0,32,1,BrainInvaders2014b,PARAFACDA
671,0.90998375,117.64049,336.0,14,0,32,1,BrainInvaders2014b,BTTDA
672,0.9528,84.08648,300.0,15,0,32,1,BrainInvaders2014b,HODA
673,0.9132,110.65062,300.0,15,0,32,1,BrainInvaders2014b,PARAFACDA
674,0.9476,116.83506,300.0,15,0,32,1,BrainInvaders2014b,BTTDA
675,0.94285715,86.011086,192.0,16,0,32,1,BrainInvaders2014b,HODA
676,0.94955355,84.04603,192.0,16,0,32,1,BrainInvaders2014b,PARAFACDA
677,0.96130955,120.48958,192.0,16,0,32,1,BrainInvaders2014b,BTTDA
678,0.9047619,88.632256,252.0,17,0,32,1,BrainInvaders2014b,HODA
679,0.90515876,89.1291,252.0,17,0,32,1,BrainInvaders2014b,PARAFACDA
680,0.9528439,118.850174,252.0,17,0,32,1,BrainInvaders2014b,BTTDA
681,0.9519841,83.252975,252.0,18,0,32,1,BrainInvaders2014b,HODA
682,0.94662696,86.457535,252.0,18,0,32,1,BrainInvaders2014b,PARAFACDA
683,0.93273807,119.37321,252.0,18,0,32,1,BrainInvaders2014b,BTTDA
684,0.9549812,75.99426,228.0,19,0,32,1,BrainInvaders2014b,HODA
685,0.95526314,79.41127,228.0,19,0,32,1,BrainInvaders2014b,PARAFACDA
686,0.9736842,121.78027,228.0,19,0,32,1,BrainInvaders2014b,BTTDA
687,0.80763286,95.346176,276.0,20,0,32,1,BrainInvaders2014b,HODA
688,0.83763283,86.77876,276.0,20,0,32,1,BrainInvaders2014b,PARAFACDA
689,0.9144927,118.79853,276.0,20,0,32,1,BrainInvaders2014b,BTTDA
690,0.8630952,83.354546,192.0,21,0,32,1,BrainInvaders2014b,HODA
691,0.81041664,86.55934,192.0,21,0,32,1,BrainInvaders2014b,PARAFACDA
692,0.87366074,117.43728,192.0,21,0,32,1,BrainInvaders2014b,BTTDA
693,0.89179486,92.05379,156.0,22,0,32,1,BrainInvaders2014b,HODA
694,0.9548718,69.53076,156.0,22,0,32,1,BrainInvaders2014b,PARAFACDA
695,0.9533333,121.789734,156.0,22,0,32,1,BrainInvaders2014b,BTTDA
696,0.89315474,61.353355,192.0,23,0,32,1,BrainInvaders2014b,HODA
697,0.9247024,42.160503,192.0,23,0,32,1,BrainInvaders2014b,PARAFACDA
698,0.93511903,119.73153,192.0,23,0,32,1,BrainInvaders2014b,BTTDA
699,0.9329132,84.330956,204.0,24,0,32,1,BrainInvaders2014b,HODA
700,0.94509804,71.230225,204.0,24,0,32,1,BrainInvaders2014b,PARAFACDA
701,0.94719887,116.9565,204.0,24,0,32,1,BrainInvaders2014b,BTTDA
702,0.81806725,82.61515,204.0,25,0,32,1,BrainInvaders2014b,HODA
703,0.86162466,51.14284,204.0,25,0,32,1,BrainInvaders2014b,PARAFACDA
704,0.8990196,121.211914,204.0,25,0,32,1,BrainInvaders2014b,BTTDA
705,0.7430537,63.448444,516.0,26,0,32,1,BrainInvaders2014b,HODA
706,0.79726404,95.92536,516.0,26,0,32,1,BrainInvaders2014b,PARAFACDA
707,0.84866244,124.761765,516.0,26,0,32,1,BrainInvaders2014b,BTTDA
708,0.91834736,78.68713,204.0,27,0,32,1,BrainInvaders2014b,HODA
709,0.88669467,43.051323,204.0,27,0,32,1,BrainInvaders2014b,PARAFACDA
710,0.9107843,121.1015,204.0,27,0,32,1,BrainInvaders2014b,BTTDA
711,0.9307692,64.68164,156.0,28,0,32,1,BrainInvaders2014b,HODA
712,0.9125641,60.157192,156.0,28,0,32,1,BrainInvaders2014b,PARAFACDA
713,0.9076923,122.67796,156.0,28,0,32,1,BrainInvaders2014b,BTTDA
714,0.8801587,73.44914,216.0,29,0,32,1,BrainInvaders2014b,HODA
715,0.93789685,90.07611,216.0,29,0,32,1,BrainInvaders2014b,PARAFACDA
716,0.95555556,115.50957,216.0,29,0,32,1,BrainInvaders2014b,BTTDA
717,0.9288889,72.602905,180.0,30,0,32,1,BrainInvaders2014b,HODA
718,0.9288889,29.49103,180.0,30,0,32,1,BrainInvaders2014b,PARAFACDA
719,0.92333335,122.8214,180.0,30,0,32,1,BrainInvaders2014b,BTTDA
720,0.9137566,102.20861,252.0,31,0,32,1,BrainInvaders2014b,HODA
721,0.94775134,90.08523,252.0,31,0,32,1,BrainInvaders2014b,PARAFACDA
722,0.96362436,112.3792,252.0,31,0,32,1,BrainInvaders2014b,BTTDA
723,0.893703,71.06728,228.0,32,0,32,1,BrainInvaders2014b,HODA
724,0.9593985,87.90438,228.0,32,0,32,1,BrainInvaders2014b,PARAFACDA
725,0.95780075,117.01296,228.0,32,0,32,1,BrainInvaders2014b,BTTDA
726,0.8328283,73.34093,264.0,33,0,32,1,BrainInvaders2014b,HODA
727,0.79886365,90.16114,264.0,33,0,32,1,BrainInvaders2014b,PARAFACDA
728,0.84955806,122.15836,264.0,33,0,32,1,BrainInvaders2014b,BTTDA
729,0.8695437,83.211,216.0,34,0,32,1,BrainInvaders2014b,HODA
730,0.86071426,83.69353,216.0,34,0,32,1,BrainInvaders2014b,PARAFACDA
731,0.85049605,120.849625,216.0,34,0,32,1,BrainInvaders2014b,BTTDA
732,0.45410052,96.47414,252.0,35,0,32,1,BrainInvaders2014b,HODA
733,0.46230158,56.062046,252.0,35,0,32,1,BrainInvaders2014b,PARAFACDA
734,0.52242064,111.15074,252.0,35,0,32,1,BrainInvaders2014b,BTTDA
735,0.546,85.25284,300.0,36,0,32,1,BrainInvaders2014b,HODA
736,0.592,97.94689,300.0,36,0,32,1,BrainInvaders2014b,PARAFACDA
737,0.5908,119.05107,300.0,36,0,32,1,BrainInvaders2014b,BTTDA
738,0.8127645,70.10336,252.0,37,0,32,1,BrainInvaders2014b,HODA
739,0.88796294,83.572716,252.0,37,0,32,1,BrainInvaders2014b,PARAFACDA
740,0.91785717,115.54451,252.0,37,0,32,1,BrainInvaders2014b,BTTDA
741,0.8569231,98.2884,156.0,38,0,32,1,BrainInvaders2014b,HODA
742,0.85820514,35.13288,156.0,38,0,32,1,BrainInvaders2014b,PARAFACDA
743,0.8392308,114.75704,156.0,38,0,32,1,BrainInvaders2014b,BTTDA
744,0.8178662,90.29547,2574.0,1,0,32,3,BrainInvaders2015a,HODA
745,0.8101614,77.11819,1659.0,1,1,32,3,BrainInvaders2015a,HODA
746,0.78170514,53.34846,723.0,1,2,32,3,BrainInvaders2015a,HODA
747,0.8583919,109.340576,2574.0,1,0,32,3,BrainInvaders2015a,PARAFACDA
748,0.84023905,45.324753,1659.0,1,1,32,3,BrainInvaders2015a,PARAFACDA
749,0.7413889,53.384815,723.0,1,2,32,3,BrainInvaders2015a,PARAFACDA
750,0.85958624,212.00928,2574.0,1,0,32,3,BrainInvaders2015a,BTTDA
751,0.8482146,107.87869,1659.0,1,1,32,3,BrainInvaders2015a,BTTDA
752,0.75087523,25.635778,723.0,1,2,32,3,BrainInvaders2015a,BTTDA
753,0.9282906,139.2855,468.0,2,0,32,3,BrainInvaders2015a,HODA
754,0.9156624,6.7954726,468.0,2,1,32,3,BrainInvaders2015a,HODA
755,0.95370066,5.529704,576.0,2,2,32,3,BrainInvaders2015a,HODA
756,0.9283974,96.47597,468.0,2,0,32,3,BrainInvaders2015a,PARAFACDA
757,0.9250641,59.1057,468.0,2,1,32,3,BrainInvaders2015a,PARAFACDA
758,0.9372862,35.273907,576.0,2,2,32,3,BrainInvaders2015a,PARAFACDA
759,0.9402885,197.49161,468.0,2,0,32,3,BrainInvaders2015a,BTTDA
760,0.9515278,93.70184,468.0,2,1,32,3,BrainInvaders2015a,BTTDA
761,0.9604989,49.806934,576.0,2,2,32,3,BrainInvaders2015a,BTTDA
762,0.9661111,84.23083,360.0,3,0,32,3,BrainInvaders2015a,HODA
763,0.9771717,64.96259,324.0,3,1,32,3,BrainInvaders2015a,HODA
764,0.97888887,5.3683834,360.0,3,2,32,3,BrainInvaders2015a,HODA
765,0.96666664,76.53415,360.0,3,0,32,3,BrainInvaders2015a,PARAFACDA
766,0.97979796,101.58104,324.0,3,1,32,3,BrainInvaders2015a,PARAFACDA
767,0.99083334,86.71261,360.0,3,2,32,3,BrainInvaders2015a,PARAFACDA
768,0.96666664,169.75739,360.0,3,0,32,3,BrainInvaders2015a,BTTDA
769,0.98922557,128.57469,324.0,3,1,32,3,BrainInvaders2015a,BTTDA
770,0.99,45.658756,360.0,3,2,32,3,BrainInvaders2015a,BTTDA
771,0.95973545,73.56367,432.0,4,0,32,3,BrainInvaders2015a,HODA
772,0.9455007,74.73032,504.0,4,1,32,3,BrainInvaders2015a,HODA
773,0.9573617,4.0385447,504.0,4,2,32,3,BrainInvaders2015a,HODA
774,0.9815476,72.90658,432.0,4,0,32,3,BrainInvaders2015a,PARAFACDA
775,0.9730917,50.96154,504.0,4,1,32,3,BrainInvaders2015a,PARAFACDA
776,0.9610907,30.876123,504.0,4,2,32,3,BrainInvaders2015a,PARAFACDA
777,0.9812169,182.10617,432.0,4,0,32,3,BrainInvaders2015a,BTTDA
778,0.9715599,106.70807,504.0,4,1,32,3,BrainInvaders2015a,BTTDA
779,0.9577556,46.442333,504.0,4,2,32,3,BrainInvaders2015a,BTTDA
780,0.93271166,93.54977,432.0,5,0,32,3,BrainInvaders2015a,HODA
781,0.9552614,33.85374,396.0,5,1,32,3,BrainInvaders2015a,HODA
782,0.94,13.159662,360.0,5,2,32,3,BrainInvaders2015a,HODA
783,0.93935186,88.15424,432.0,5,0,32,3,BrainInvaders2015a,PARAFACDA
784,0.9396437,54.57617,396.0,5,1,32,3,BrainInvaders2015a,PARAFACDA
785,0.97194445,37.8548,360.0,5,2,32,3,BrainInvaders2015a,PARAFACDA
786,0.9404497,175.05219,432.0,5,0,32,3,BrainInvaders2015a,BTTDA
787,0.95624375,118.68765,396.0,5,1,32,3,BrainInvaders2015a,BTTDA
788,0.97333336,38.510784,360.0,5,2,32,3,BrainInvaders2015a,BTTDA
789,0.91555554,85.41274,540.0,6,0,32,3,BrainInvaders2015a,HODA
790,0.90925926,48.773926,540.0,6,1,32,3,BrainInvaders2015a,HODA
791,0.8934874,4.860833,504.0,6,2,32,3,BrainInvaders2015a,HODA
792,0.93728393,104.60743,540.0,6,0,32,3,BrainInvaders2015a,PARAFACDA
793,0.9335802,37.591118,540.0,6,1,32,3,BrainInvaders2015a,PARAFACDA
794,0.9034489,41.87888,504.0,6,2,32,3,BrainInvaders2015a,PARAFACDA
795,0.9620988,198.31761,540.0,6,0,32,3,BrainInvaders2015a,BTTDA
796,0.9308642,88.63073,540.0,6,1,32,3,BrainInvaders2015a,BTTDA
797,0.9214811,47.83078,504.0,6,2,32,3,BrainInvaders2015a,BTTDA
798,0.95,140.14713,360.0,7,0,32,3,BrainInvaders2015a,HODA
799,0.9471032,11.974074,432.0,7,1,32,3,BrainInvaders2015a,HODA
800,0.9509788,4.241192,432.0,7,2,32,3,BrainInvaders2015a,HODA
801,0.9527778,86.23475,360.0,7,0,32,3,BrainInvaders2015a,PARAFACDA
802,0.95510584,61.998642,432.0,7,1,32,3,BrainInvaders2015a,PARAFACDA
803,0.9770106,33.489937,432.0,7,2,32,3,BrainInvaders2015a,PARAFACDA
804,0.9572222,179.81075,360.0,7,0,32,3,BrainInvaders2015a,BTTDA
805,0.9625926,100.63912,432.0,7,1,32,3,BrainInvaders2015a,BTTDA
806,0.97619045,47.451885,432.0,7,2,32,3,BrainInvaders2015a,BTTDA
807,0.90675926,87.84693,432.0,8,0,32,3,BrainInvaders2015a,HODA
808,0.8740284,54.501667,504.0,8,1,32,3,BrainInvaders2015a,HODA
809,0.9119353,5.657118,576.0,8,2,32,3,BrainInvaders2015a,HODA
810,0.93674606,99.50497,432.0,8,0,32,3,BrainInvaders2015a,PARAFACDA
811,0.9582458,45.999645,504.0,8,1,32,3,BrainInvaders2015a,PARAFACDA
812,0.96394736,48.635674,576.0,8,2,32,3,BrainInvaders2015a,PARAFACDA
813,0.9319709,214.79993,432.0,8,0,32,3,BrainInvaders2015a,BTTDA
814,0.96674544,83.94142,504.0,8,1,32,3,BrainInvaders2015a,BTTDA
815,0.9643147,44.011887,576.0,8,2,32,3,BrainInvaders2015a,BTTDA
816,0.8648148,112.53979,540.0,9,0,32,3,BrainInvaders2015a,HODA
817,0.86483514,24.223286,396.0,9,1,32,3,BrainInvaders2015a,HODA
818,0.92550784,22.232082,396.0,9,2,32,3,BrainInvaders2015a,HODA
819,0.9645679,47.41131,540.0,9,0,32,3,BrainInvaders2015a,PARAFACDA
820,0.9159507,95.19694,396.0,9,1,32,3,BrainInvaders2015a,PARAFACDA
821,0.9560606,27.822826,396.0,9,2,32,3,BrainInvaders2015a,PARAFACDA
822,0.9620988,204.83055,540.0,9,0,32,3,BrainInvaders2015a,BTTDA
823,0.92667335,92.36445,396.0,9,1,32,3,BrainInvaders2015a,BTTDA
824,0.9464702,38.845554,396.0,9,2,32,3,BrainInvaders2015a,BTTDA
825,0.9656229,130.4107,324.0,10,0,32,3,BrainInvaders2015a,HODA
826,0.9264735,14.672224,396.0,10,1,32,3,BrainInvaders2015a,HODA
827,0.96826506,5.1683917,396.0,10,2,32,3,BrainInvaders2015a,HODA
828,0.96232325,85.270325,324.0,10,0,32,3,BrainInvaders2015a,PARAFACDA
829,0.92925406,65.52502,396.0,10,1,32,3,BrainInvaders2015a,PARAFACDA
830,0.9556776,31.305738,396.0,10,2,32,3,BrainInvaders2015a,PARAFACDA
831,0.96569026,189.41121,324.0,10,0,32,3,BrainInvaders2015a,BTTDA
832,0.94528806,75.34375,396.0,10,1,32,3,BrainInvaders2015a,BTTDA
833,0.9505494,42.47832,396.0,10,2,32,3,BrainInvaders2015a,BTTDA
834,0.9718781,83.42436,396.0,11,0,32,3,BrainInvaders2015a,HODA
835,0.9356746,55.830822,432.0,11,1,32,3,BrainInvaders2015a,HODA
836,0.93105507,6.109211,612.0,11,2,32,3,BrainInvaders2015a,HODA
837,0.9617549,69.15437,396.0,11,0,32,3,BrainInvaders2015a,PARAFACDA
838,0.9661508,82.77675,432.0,11,1,32,3,BrainInvaders2015a,PARAFACDA
839,0.9404015,33.756847,612.0,11,2,32,3,BrainInvaders2015a,PARAFACDA
840,0.96719944,164.9536,396.0,11,0,32,3,BrainInvaders2015a,BTTDA
841,0.9715344,97.257385,432.0,11,1,32,3,BrainInvaders2015a,BTTDA
842,0.9438702,36.59072,612.0,11,2,32,3,BrainInvaders2015a,BTTDA
843,0.9000349,141.02487,936.0,12,0,32,3,BrainInvaders2015a,HODA
844,0.889491,4.065268,684.0,12,1,32,3,BrainInvaders2015a,HODA
845,0.8911158,6.1984954,612.0,12,2,32,3,BrainInvaders2015a,HODA
846,0.8897617,101.97291,936.0,12,0,32,3,BrainInvaders2015a,PARAFACDA
847,0.8848277,39.011166,684.0,12,1,32,3,BrainInvaders2015a,PARAFACDA
848,0.8793184,36.62247,612.0,12,2,32,3,BrainInvaders2015a,PARAFACDA
849,0.91157854,173.4321,936.0,12,0,32,3,BrainInvaders2015a,BTTDA
850,0.8904445,110.07393,684.0,12,1,32,3,BrainInvaders2015a,BTTDA
851,0.8913912,33.324993,612.0,12,2,32,3,BrainInvaders2015a,BTTDA
852,0.90802467,83.597694,540.0,13,0,32,3,BrainInvaders2015a,HODA
853,0.92041004,61.51593,432.0,13,1,32,3,BrainInvaders2015a,HODA
854,0.9214619,11.072613,396.0,13,2,32,3,BrainInvaders2015a,HODA
855,0.94382715,97.305756,540.0,13,0,32,3,BrainInvaders2015a,PARAFACDA
856,0.94535714,49.938637,432.0,13,1,32,3,BrainInvaders2015a,PARAFACDA
857,0.9461039,52.193745,396.0,13,2,32,3,BrainInvaders2015a,PARAFACDA
858,0.94135803,155.10014,540.0,13,0,32,3,BrainInvaders2015a,BTTDA
859,0.9616799,66.42667,432.0,13,1,32,3,BrainInvaders2015a,BTTDA
860,0.92257744,80.046524,396.0,13,2,32,3,BrainInvaders2015a,BTTDA
861,0.8151754,125.329185,576.0,14,0,32,3,BrainInvaders2015a,HODA
862,0.9258908,12.415843,396.0,14,1,32,3,BrainInvaders2015a,HODA
863,0.77723545,4.9106812,432.0,14,2,32,3,BrainInvaders2015a,HODA
864,0.8795724,83.418526,576.0,14,0,32,3,BrainInvaders2015a,PARAFACDA
865,0.9535298,65.650314,396.0,14,1,32,3,BrainInvaders2015a,PARAFACDA
866,0.85714287,36.568287,432.0,14,2,32,3,BrainInvaders2015a,PARAFACDA
867,0.90372807,196.05211,576.0,14,0,32,3,BrainInvaders2015a,BTTDA
868,0.9518648,97.72376,396.0,14,1,32,3,BrainInvaders2015a,BTTDA
869,0.9090079,52.004524,432.0,14,2,32,3,BrainInvaders2015a,BTTDA
870,0.9394444,115.36141,360.0,15,0,32,3,BrainInvaders2015a,HODA
871,0.9557609,34.28374,396.0,15,1,32,3,BrainInvaders2015a,HODA
872,0.9206495,5.6910086,504.0,15,2,32,3,BrainInvaders2015a,HODA
873,0.9111111,88.28908,360.0,15,0,32,3,BrainInvaders2015a,PARAFACDA
874,0.9389777,51.24812,396.0,15,1,32,3,BrainInvaders2015a,PARAFACDA
875,0.9333158,52.02679,504.0,15,2,32,3,BrainInvaders2015a,PARAFACDA
876,0.9522222,176.85934,360.0,15,0,32,3,BrainInvaders2015a,BTTDA
877,0.9574592,101.3423,396.0,15,1,32,3,BrainInvaders2015a,BTTDA
878,0.9460609,39.5873,504.0,15,2,32,3,BrainInvaders2015a,BTTDA
879,0.91285384,85.805,396.0,16,0,32,3,BrainInvaders2015a,HODA
880,0.94212455,46.06537,396.0,16,1,32,3,BrainInvaders2015a,HODA
881,0.92638886,9.140617,468.0,16,2,32,3,BrainInvaders2015a,HODA
882,0.94462204,52.861958,396.0,16,0,32,3,BrainInvaders2015a,PARAFACDA
883,0.93050283,79.75448,396.0,16,1,32,3,BrainInvaders2015a,PARAFACDA
884,0.93159187,50.33978,468.0,16,2,32,3,BrainInvaders2015a,PARAFACDA
885,0.94462204,168.83728,396.0,16,0,32,3,BrainInvaders2015a,BTTDA
886,0.9471029,79.7118,396.0,16,1,32,3,BrainInvaders2015a,BTTDA
887,0.94051284,40.382137,468.0,16,2,32,3,BrainInvaders2015a,BTTDA
888,0.91748834,77.78944,612.0,17,0,32,3,BrainInvaders2015a,HODA
889,0.9370635,70.88299,432.0,17,1,32,3,BrainInvaders2015a,HODA
890,0.8889364,3.3279858,576.0,17,2,32,3,BrainInvaders2015a,HODA
891,0.9221615,92.76724,612.0,17,0,32,3,BrainInvaders2015a,PARAFACDA
892,0.9410185,53.501003,432.0,17,1,32,3,BrainInvaders2015a,PARAFACDA
893,0.94093204,23.313622,576.0,17,2,32,3,BrainInvaders2015a,PARAFACDA
894,0.93235296,178.67119,612.0,17,0,32,3,BrainInvaders2015a,BTTDA
895,0.9392857,101.9951,432.0,17,1,32,3,BrainInvaders2015a,BTTDA
896,0.9372533,43.38048,576.0,17,2,32,3,BrainInvaders2015a,BTTDA
897,0.8957937,93.18704,432.0,18,0,32,3,BrainInvaders2015a,HODA
898,0.8684904,40.4594,684.0,18,1,32,3,BrainInvaders2015a,HODA
899,0.91378677,6.8736515,504.0,18,2,32,3,BrainInvaders2015a,HODA
900,0.8980291,93.39199,432.0,18,0,32,3,BrainInvaders2015a,PARAFACDA
901,0.9219541,74.45938,684.0,18,1,32,3,BrainInvaders2015a,PARAFACDA
902,0.89565825,89.69199,504.0,18,2,32,3,BrainInvaders2015a,PARAFACDA
903,0.9177116,180.81209,432.0,18,0,32,3,BrainInvaders2015a,BTTDA
904,0.9221656,114.88157,684.0,18,1,32,3,BrainInvaders2015a,BTTDA
905,0.9028011,39.019688,504.0,18,2,32,3,BrainInvaders2015a,BTTDA
906,0.9009876,79.879585,540.0,19,0,32,3,BrainInvaders2015a,HODA
907,0.94,69.59797,720.0,19,1,32,3,BrainInvaders2015a,HODA
908,0.91160494,3.499409,540.0,19,2,32,3,BrainInvaders2015a,HODA
909,0.8837037,89.91587,540.0,19,0,32,3,BrainInvaders2015a,PARAFACDA
910,0.9359028,48.128716,720.0,19,1,32,3,BrainInvaders2015a,PARAFACDA
911,0.89395064,21.989746,540.0,19,2,32,3,BrainInvaders2015a,PARAFACDA
912,0.8888889,167.8709,540.0,19,0,32,3,BrainInvaders2015a,BTTDA
913,0.94645834,119.913445,720.0,19,1,32,3,BrainInvaders2015a,BTTDA
914,0.91246915,43.98883,540.0,19,2,32,3,BrainInvaders2015a,BTTDA
915,0.9632937,83.021545,432.0,20,0,32,3,BrainInvaders2015a,HODA
916,0.9436555,57.98805,612.0,20,1,32,3,BrainInvaders2015a,HODA
917,0.9554989,16.124344,576.0,20,2,32,3,BrainInvaders2015a,HODA
918,0.96231484,81.93739,432.0,20,0,32,3,BrainInvaders2015a,PARAFACDA
919,0.9552101,83.71326,612.0,20,1,32,3,BrainInvaders2015a,PARAFACDA
920,0.957966,100.72111,576.0,20,2,32,3,BrainInvaders2015a,PARAFACDA
921,0.9712831,154.79994,432.0,20,0,32,3,BrainInvaders2015a,BTTDA
922,0.96328664,55.833607,612.0,20,1,32,3,BrainInvaders2015a,BTTDA
923,0.96492875,65.11415,576.0,20,2,32,3,BrainInvaders2015a,BTTDA
924,0.93833333,81.85799,360.0,21,0,32,3,BrainInvaders2015a,HODA
925,0.92489177,63.63084,396.0,21,1,32,3,BrainInvaders2015a,HODA
926,0.9557598,5.5010138,504.0,21,2,32,3,BrainInvaders2015a,HODA
927,0.9513889,102.907265,360.0,21,0,32,3,BrainInvaders2015a,PARAFACDA
928,0.9500999,44.76745,396.0,21,1,32,3,BrainInvaders2015a,PARAFACDA
929,0.9653186,41.42694,504.0,21,2,32,3,BrainInvaders2015a,PARAFACDA
930,0.95111114,185.33018,360.0,21,0,32,3,BrainInvaders2015a,BTTDA
931,0.96198803,95.14657,396.0,21,1,32,3,BrainInvaders2015a,BTTDA
932,0.9743435,48.43922,504.0,21,2,32,3,BrainInvaders2015a,BTTDA
933,0.9419468,118.05666,504.0,22,0,32,3,BrainInvaders2015a,HODA
934,0.90160495,13.514177,540.0,22,1,32,3,BrainInvaders2015a,HODA
935,0.8951852,9.46919,540.0,22,2,32,3,BrainInvaders2015a,HODA
936,0.93983716,94.939,504.0,22,0,32,3,BrainInvaders2015a,PARAFACDA
937,0.91901237,46.851757,540.0,22,1,32,3,BrainInvaders2015a,PARAFACDA
938,0.9439506,30.496744,540.0,22,2,32,3,BrainInvaders2015a,PARAFACDA
939,0.9447129,202.74796,504.0,22,0,32,3,BrainInvaders2015a,BTTDA
940,0.945679,91.585304,540.0,22,1,32,3,BrainInvaders2015a,BTTDA
941,0.9592593,46.83338,540.0,22,2,32,3,BrainInvaders2015a,BTTDA
942,0.91386557,76.787285,504.0,23,0,32,3,BrainInvaders2015a,HODA
943,0.8612745,76.766396,504.0,23,1,32,3,BrainInvaders2015a,HODA
944,0.89111114,4.2670913,360.0,23,2,32,3,BrainInvaders2015a,HODA
945,0.9178659,95.59594,504.0,23,0,32,3,BrainInvaders2015a,PARAFACDA
946,0.8674195,49.794643,504.0,23,1,32,3,BrainInvaders2015a,PARAFACDA
947,0.85694444,34.024574,360.0,23,2,32,3,BrainInvaders2015a,PARAFACDA
948,0.9148109,163.65414,504.0,23,0,32,3,BrainInvaders2015a,BTTDA
949,0.89125526,54.00375,504.0,23,1,32,3,BrainInvaders2015a,BTTDA
950,0.8894445,60.58668,360.0,23,2,32,3,BrainInvaders2015a,BTTDA
951,0.97505826,73.17508,396.0,24,0,32,3,BrainInvaders2015a,HODA
952,0.9675132,72.91254,432.0,24,1,32,3,BrainInvaders2015a,HODA
953,0.9727244,11.606966,468.0,24,2,32,3,BrainInvaders2015a,HODA
954,0.96721613,89.76676,396.0,24,0,32,3,BrainInvaders2015a,PARAFACDA
955,0.9623677,48.10898,432.0,24,1,32,3,BrainInvaders2015a,PARAFACDA
956,0.9655449,49.47569,468.0,24,2,32,3,BrainInvaders2015a,PARAFACDA
957,0.97692305,165.06235,396.0,24,0,32,3,BrainInvaders2015a,BTTDA
958,0.9592328,119.09302,432.0,24,1,32,3,BrainInvaders2015a,BTTDA
959,0.97215813,41.48511,468.0,24,2,32,3,BrainInvaders2015a,BTTDA
960,0.95205593,85.63546,576.0,25,0,32,3,BrainInvaders2015a,HODA
961,0.9207829,47.50518,936.0,25,1,32,3,BrainInvaders2015a,HODA
962,0.8876371,5.908614,576.0,25,2,32,3,BrainInvaders2015a,HODA
963,0.97292763,110.81482,576.0,25,0,32,3,BrainInvaders2015a,PARAFACDA
964,0.9475638,42.410255,936.0,25,1,32,3,BrainInvaders2015a,PARAFACDA
965,0.9129386,39.812813,576.0,25,2,32,3,BrainInvaders2015a,PARAFACDA
966,0.97696275,225.11447,576.0,25,0,32,3,BrainInvaders2015a,BTTDA
967,0.95916045,77.58721,936.0,25,1,32,3,BrainInvaders2015a,BTTDA
968,0.9311349,31.406115,576.0,25,2,32,3,BrainInvaders2015a,BTTDA
969,0.9280556,143.45352,360.0,26,0,32,3,BrainInvaders2015a,HODA
970,0.9722222,8.660633,360.0,26,1,32,3,BrainInvaders2015a,HODA
971,0.95341325,6.926692,396.0,26,2,32,3,BrainInvaders2015a,HODA
972,0.93722224,102.52352,360.0,26,0,32,3,BrainInvaders2015a,PARAFACDA
973,0.9602778,33.934826,360.0,26,1,32,3,BrainInvaders2015a,PARAFACDA
974,0.95521146,24.536098,396.0,26,2,32,3,BrainInvaders2015a,PARAFACDA
975,0.9688889,210.61797,360.0,26,0,32,3,BrainInvaders2015a,BTTDA
976,0.9575,80.815285,360.0,26,1,32,3,BrainInvaders2015a,BTTDA
977,0.9765901,41.939293,396.0,26,2,32,3,BrainInvaders2015a,BTTDA
978,0.8413465,130.87872,828.0,27,0,32,3,BrainInvaders2015a,HODA
979,0.80065584,13.205048,972.0,27,1,32,3,BrainInvaders2015a,HODA
980,0.8759017,13.239259,1044.0,27,2,32,3,BrainInvaders2015a,HODA
981,0.8778909,120.00933,828.0,27,0,32,3,BrainInvaders2015a,PARAFACDA
982,0.860412,48.200687,972.0,27,1,32,3,BrainInvaders2015a,PARAFACDA
983,0.9072597,100.1297,1044.0,27,2,32,3,BrainInvaders2015a,PARAFACDA
984,0.8983533,192.83675,828.0,27,0,32,3,BrainInvaders2015a,BTTDA
985,0.8781203,105.15528,972.0,27,1,32,3,BrainInvaders2015a,BTTDA
986,0.9159693,45.687626,1044.0,27,2,32,3,BrainInvaders2015a,BTTDA
987,0.874076,122.081116,684.0,28,0,32,3,BrainInvaders2015a,HODA
988,0.848591,13.275047,576.0,28,1,32,3,BrainInvaders2015a,HODA
989,0.91814816,8.55765,540.0,28,2,32,3,BrainInvaders2015a,HODA
990,0.85519034,114.17654,684.0,28,0,32,3,BrainInvaders2015a,PARAFACDA
991,0.88596493,39.060875,576.0,28,1,32,3,BrainInvaders2015a,PARAFACDA
992,0.89148146,42.709637,540.0,28,2,32,3,BrainInvaders2015a,PARAFACDA
993,0.8674849,178.31708,684.0,28,0,32,3,BrainInvaders2015a,BTTDA
994,0.8995943,89.72394,576.0,28,1,32,3,BrainInvaders2015a,BTTDA
995,0.93185186,33.25164,540.0,28,2,32,3,BrainInvaders2015a,BTTDA
996,0.85179275,66.583534,576.0,29,0,32,3,BrainInvaders2015a,HODA
997,0.8534568,77.522064,540.0,29,1,32,3,BrainInvaders2015a,HODA
998,0.9172222,2.5631793,720.0,29,2,32,3,BrainInvaders2015a,HODA
